question,expected_url,retrieved_top1_url,answer,expected_answer,mrr,recall@10,answer_f1,has_ending,retrieval_time,generation_time,total_time,method
What is The fixation or?,https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Natural_selection,"process substitution or more commonly in biology, this is called fixation . This is correctly described by the differential survival and reproduction of individuals due to differences in phenotype. On the other hand, improvement in fitness is not dependent on the differential surviv...","The fixation or reduction of carbon dioxide is a process in which carbon dioxide combines with a five-carbon sugar, ribulose 1,5-bisphosphate, to yield two molecules of a three-carbon compound, glycerate 3-phosphate, also known as 3-phosphoglycerate",0.3333333333333333,1.0,0.0,True,0.10509586334228516,4.8283679485321045,4.93349289894104,hybrid
How are Construct validity and Rank of a group related?,"['https://en.wikipedia.org/wiki/Construct_validity', 'https://en.wikipedia.org/wiki/Rank_of_a_group']",https://en.wikipedia.org/wiki/Construct_validity,"Convergent validity refers to the degree to which two measures of constructs that theoretically should be related, are in fact related. In contrast, discriminant validity tests whether concepts or measurements that are supposed to be unrelated are, in fact, un.",Information from Construct validity and Rank of a group,0.0,0.0,0.0,True,0.09817790985107422,4.371636867523193,4.4698498249053955,hybrid
What is This product is?,https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Internet_of_things,"The item traded may be a tangible product such as apples or a service such as repair services, legal counsel, or entertainment. Various market structures exist. In perfectly competitive markets, no participants are large enough to have the market power to set the price of a homogeneous product.","This product is also referred to as 3-phosphoglyceraldehyde (PGAL) or, more generically, as triose phosphate",0.0,0.0,0.0,True,0.12431907653808594,5.533026695251465,5.657376050949097,hybrid
What is History of exploration?,https://en.wikipedia.org/wiki/Antarctica,https://en.wikipedia.org/wiki/Age_of_Discovery,"The Age of Discovery (c. 1418 c. 1620), also known as the Age of Exploration, was part of the early modern period and overlapped with the age of Sail. It was a period from approximately the 15th to the 17th century, during which seafarers from European countries explored, colonized, and conquered regions across the globe.","History of exploration Early world maps, like the 1513 Piri Reis map, feature the hypothetical continent Terra Australis",0.0,0.0,0.0,True,0.10141897201538086,6.07397198677063,6.175444841384888,hybrid
What are the similarities between Kai yang and Biochemistry?,"['https://en.wikipedia.org/wiki/Kai_yang', 'https://en.wikipedia.org/wiki/Biochemistry']",https://en.wikipedia.org/wiki/Kai_yang,"A sub-discipline of both chemistry and biology, biochemistry may be divided into three fields: structural biology, enzymology, and metabolism. Over the last decades of the 20th century, Biochemistry has become successful at explaining living processes.",Comparison of Kai yang and Biochemistry,0.0,0.0,0.0,True,0.12803101539611816,3.8663291931152344,3.9943959712982178,hybrid
Who is associated with The Bobby Broom Trio?,https://en.wikipedia.org/wiki/The_Bobby_Broom_Trio,https://en.wikipedia.org/wiki/The_Bobby_Broom_Trio,"Dennis Carroll and drummer, George Fludas. Source 2: Beginning with their 2006 debut as a group, Song and Dance, more evidence of their development can be heard on recordings like Bobby Broom Plays for Monk, which peaked at 2 on the JazzWeek national jazz radio airplay chart and The Way I Play, Live In Chicago. The latter of those recordings (as well as others during this period) has become influential to young, millennial jazz guitarists. Most not Source 3: Singer Bobby grew up listening to rap, grime, punk and indie rock. After learning the guitar, he wanted to incorporate all of his influences into his music.","The Bobby Broom Trio is an American jazz trio based in Chicago, Illinois, that was founded by guitarist Bobby Broom in 1992. The group began under the name, Bobby Broom and the Big Deal Trio, and incl",1.0,1.0,0.0,True,0.08424925804138184,9.73605990409851,9.820338010787964,hybrid
Who discovered Game theory?,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Game_theory,"Antoine Augustin Cournot in 1838 with his solution of the Cournot duopoly. The use of game theory in the social sciences has expanded, and game theory has been applied to political, sociological, and psychological behaviors as well. Although pre-twentieth-century naturalists such as Charles Darwin made game-theoretic kinds of statements, the use of g Source 3: Chastain, Erick; Livnat, Adi; Papadimitriou, Christos; Vazirani, Umesh (June 2014), Algorithms, games, and evolution , Proceedings of the National Academy of Sciences of the United States of America, 111 (29): 10620 10623, Bibcode:2014PNAS..11110620C, doi:10.107.","Game theory is the study of mathematical models of strategic interactions. It has applications in many fields of social science, and is used extensively in economics, logic, systems science and comput",1.0,1.0,0.0,True,0.1106729507446289,11.129133224487305,11.239838123321533,hybrid
What is the difference between Enzyme and Genetics?,"['https://en.wikipedia.org/wiki/Enzyme', 'https://en.wikipedia.org/wiki/Genetics']",https://en.wikipedia.org/wiki/Genetics,"Gregor Mendel, a Moravian Augustinian friar working in the 19th century in Brno, was the first to study genetics scientifically. Mendel studied trait inheritance , patterns in the way traits are handed down from parents to offspring. Source 3: Quantity Enzyme production (transcription and translation of enzyme genes) can be enhanced or diminished by a cell in response to changes in the cell's environment. This form of gene regulation is called enzyme induction. For example, bacteria may become resistant to antibiotics such as penicillin because enzymes called beta-lactamases are induced that hydrolyse the crucial beta-lactam ring within Source 5: Enzymes can be sequestered to the plasma membrane away from a substrate in the nucleus or cytosol. Or within the.",Comparison of Enzyme and Genetics,0.0,0.0,0.0,True,0.0798492431640625,10.81793212890625,10.897815227508545,hybrid
How does Symphony work?,https://en.wikipedia.org/wiki/Symphony,https://en.wikipedia.org/wiki/Symphony,"A symphony is an extended musical composition in Western classical music, most often for orchestra. Although the term has had many meanings from its origins in the ancient Greek era, by the late 18th century the word had taken on the meaning common today: a work usually consisting of multiple distinct sections or movements, often four, with the first movement in sonata form. Symphonies are almost.","A symphony is an extended musical composition in Western classical music, most often for orchestra. Although the term has had many meanings from its origins in the ancient Greek era, by the late 18th ",1.0,1.0,0.0,True,0.08959794044494629,6.144337892532349,6.233965873718262,hybrid
What is the difference between Guitar and Curtis P. Iaukea?,"['https://en.wikipedia.org/wiki/Guitar', 'https://en.wikipedia.org/wiki/Curtis_P._Iaukea']",https://en.wikipedia.org/wiki/Guitar,"Guitar and Curtis P. Iaukea are two different types of musical instruments. Guitar is a type of musical instrument that can be played with a single finger, or a combination of two or more strings.",Comparison of Guitar and Curtis P. Iaukea,0.0,0.0,0.0,True,0.11014509201049805,3.611978054046631,3.722160816192627,hybrid
What is The simple carbon?,https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Photosynthesis,"sugars photosynthesis produces are then used to form other organic compounds, such as the building material cellulose, the precursors for lipid and amino acid biosynthesis, or as a fuel in cellular respiration.","The simple carbon sugars photosynthesis produces are then used to form other organic compounds, such as the building material cellulose, the precursors for lipid and amino acid biosynthesis, or as a fuel in cellular respiration",1.0,1.0,0.0,True,0.10339593887329102,5.310610055923462,5.414032220840454,hybrid
"What is Under these conditions,?",https://en.wikipedia.org/wiki/Photosynthesis,https://en.wikipedia.org/wiki/Differential_equation,"the independent variable corresponds to time, this information takes the form of initial conditions. For example, for a second-order ODE describing the motion of a particle, the initial conditions would typically be the position and velocity of the particle at the initial time. The ODE and its initial conditions form what is known as an initial value problem.","Under these conditions, CO2 will decrease and oxygen gas, produced by the light reactions of photosynthesis, will increase, causing an increase of photorespiration by the oxygenase activity of ribulose-1,5-bisphosphate carboxylase oxygenase (RuBisCO) and decrease in carbon fixation",0.0,0.0,0.0,True,0.08960914611816406,5.072278738021851,5.161911725997925,hybrid
Where is Database located?,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Database,"Physically, database servers are dedicated computers that hold the actual databases and run only the DBMS and related software. Database servers are usually multiprocessor computers, with generous memory and RAI.","In computing, a database is an organized collection of data or a type of data store based on the use of a database management system (DBMS), the software that interacts with end users, applications, a",1.0,1.0,0.0,True,0.09990191459655762,4.4638588428497314,4.56378173828125,hybrid
How are Existentialism and Stadio dei Marmi related?,"['https://en.wikipedia.org/wiki/Existentialism', 'https://en.wikipedia.org/wiki/Stadio_dei_Marmi']",https://en.wikipedia.org/wiki/Existentialism,"Existentialism is associated with several 19th- and 2 Source 3: The Stadio dei Marmi ( Stadium of the Marbles ) is one of four stadiums located in the colossal sports complex, the Foro Italico in Rome, Italy.",Information from Existentialism and Stadio dei Marmi,0.0,0.0,0.0,True,0.09690618515014648,5.077529191970825,5.174468994140625,hybrid
